Draw Date,Win Num 1,Win Num 2,Win Num 3,Win Num 4,Win Num 5,,,,,,,,,,,,,Cash Ball
7/26/2023,15,21,37,39,42,,,,,,,,,,,,,1
7/27/2023,2,36,37,43,57,,,,,,,,,,,,,2
7/28/2023,27,32,43,45,51,,,,,,,,,,,,,1
7/29/2023,6,11,22,26,53,,,,,,,,,,,,,2
7/30/2023,2,8,22,41,60,,,,,,,,,,,,,3
7/31/2023,9,14,22,24,29,,,,,,,,,,,,,3
8/1/2023,17,20,35,51,52,,,,,,,,,,,,,2
8/2/2023,12,16,19,25,26,,,,,,,,,,,,,1
8/3/2023,11,22,31,43,56,,,,,,,,,,,,,1
8/4/2023,16,48,51,55,60,,,,,,,,,,,,,4
8/5/2023,4,15,21,33,60,,,,,,,,,,,,,4
8/6/2023,5,9,39,49,58,,,,,,,,,,,,,4
8/7/2023,10,16,31,36,45,,,,,,,,,,,,,1
8/8/2023,13,18,39,52,60,,,,,,,,,,,,,4
8/9/2023,17,21,29,34,48,,,,,,,,,,,,,1
8/10/2023,38,44,50,51,53,,,,,,,,,,,,,3
8/11/2023,8,18,38,44,48,,,,,,,,,,,,,3
8/12/2023,13,15,45,53,59,,,,,,,,,,,,,2
8/13/2023,1,3,43,47,59,,,,,,,,,,,,,2
8/14/2023,13,27,28,52,59,,,,,,,,,,,,,1
8/15/2023,10,14,15,30,50,,,,,,,,,,,,,2
8/16/2023,26,35,57,58,59,,,,,,,,,,,,,4
8/17/2023,9,14,22,27,39,,,,,,,,,,,,,4
8/18/2023,3,8,42,44,47,,,,,,,,,,,,,4
8/19/2023,24,29,37,49,54,,,,,,,,,,,,,1
8/20/2023,5,28,32,39,54,,,,,,,,,,,,,4
8/21/2023,5,21,45,51,53,,,,,,,,,,,,,2
8/22/2023,1,15,40,44,55,,,,,,,,,,,,,3
8/23/2023,3,27,29,30,47,,,,,,,,,,,,,1
8/24/2023,9,13,23,30,51,,,,,,,,,,,,,1
8/25/2023,33,38,44,45,58,,,,,,,,,,,,,3
8/26/2023,13,44,50,52,55,,,,,,,,,,,,,2
8/27/2023,16,42,48,51,58,,,,,,,,,,,,,3
8/28/2023,15,21,33,40,44,,,,,,,,,,,,,3
8/29/2023,4,18,23,51,53,,,,,,,,,,,,,1
8/30/2023,3,16,18,20,46,,,,,,,,,,,,,4
8/31/2023,18,26,37,44,55,,,,,,,,,,,,,4
9/1/2023,7,18,20,31,46,,,,,,,,,,,,,1
9/2/2023,7,35,38,57,59,,,,,,,,,,,,,3
9/3/2023,13,23,53,58,59,,,,,,,,,,,,,4
9/4/2023,3,38,40,44,50,,,,,,,,,,,,,2
9/5/2023,7,19,43,54,56,,,,,,,,,,,,,1
9/6/2023,2,10,32,47,53,,,,,,,,,,,,,2
9/7/2023,15,26,28,51,54,,,,,,,,,,,,,3
9/8/2023,1,2,24,46,49,,,,,,,,,,,,,3
9/9/2023,2,6,41,55,57,,,,,,,,,,,,,2
9/10/2023,20,21,25,43,45,,,,,,,,,,,,,4
9/11/2023,1,9,19,28,52,,,,,,,,,,,,,1
9/12/2023,8,33,40,46,57,,,,,,,,,,,,,2
9/13/2023,1,31,51,56,60,,,,,,,,,,,,,2
9/14/2023,9,17,39,48,59,,,,,,,,,,,,,3
9/15/2023,2,4,21,24,51,,,,,,,,,,,,,4
9/16/2023,5,8,19,45,47,,,,,,,,,,,,,3
9/17/2023,8,29,44,59,60,,,,,,,,,,,,,3
9/18/2023,6,42,49,52,55,,,,,,,,,,,,,2
9/19/2023,2,3,6,18,19,,,,,,,,,,,,,1
9/20/2023,10,15,41,43,51,,,,,,,,,,,,,4
9/21/2023,8,16,19,47,60,,,,,,,,,,,,,4
9/22/2023,2,32,49,57,59,,,,,,,,,,,,,2
9/23/2023,15,19,23,38,55,,,,,,,,,,,,,4
9/24/2023,6,8,42,54,60,,,,,,,,,,,,,2
9/25/2023,13,16,22,50,54,,,,,,,,,,,,,4
9/26/2023,8,9,12,24,59,,,,,,,,,,,,,1
9/27/2023,6,18,34,36,47,,,,,,,,,,,,,1
9/28/2023,3,9,14,28,52,,,,,,,,,,,,,2
9/29/2023,6,8,25,32,50,,,,,,,,,,,,,4
9/30/2023,10,13,15,23,40,,,,,,,,,,,,,1
10/1/2023,3,41,42,46,53,,,,,,,,,,,,,3
10/2/2023,6,28,49,52,59,,,,,,,,,,,,,1
10/3/2023,7,10,14,24,55,,,,,,,,,,,,,3
10/4/2023,8,15,26,33,60,,,,,,,,,,,,,2
10/5/2023,11,19,37,49,52,,,,,,,,,,,,,1
10/6/2023,17,30,34,39,52,,,,,,,,,,,,,4
10/7/2023,3,9,14,26,53,,,,,,,,,,,,,3
10/8/2023,2,10,31,52,53,,,,,,,,,,,,,2
10/9/2023,9,24,46,58,59,,,,,,,,,,,,,4
10/10/2023,8,12,24,39,60,,,,,,,,,,,,,4
10/11/2023,1,9,27,42,56,,,,,,,,,,,,,1
10/12/2023,7,10,15,31,60,,,,,,,,,,,,,4
10/13/2023,12,16,24,37,55,,,,,,,,,,,,,4
10/14/2023,8,12,23,42,43,,,,,,,,,,,,,3
10/15/2023,3,6,11,15,17,,,,,,,,,,,,,3
10/16/2023,13,15,16,19,33,,,,,,,,,,,,,1
10/17/2023,5,12,17,18,29,,,,,,,,,,,,,3
10/18/2023,2,16,18,43,57,,,,,,,,,,,,,3
10/19/2023,3,7,44,47,55,,,,,,,,,,,,,3
10/20/2023,5,13,22,27,57,,,,,,,,,,,,,2
10/21/2023,6,9,14,21,29,,,,,,,,,,,,,4
10/22/2023,17,18,32,36,42,,,,,,,,,,,,,3
10/23/2023,8,9,30,38,59,,,,,,,,,,,,,1
10/24/2023,17,36,43,46,58,,,,,,,,,,,,,1
10/25/2023,11,16,21,25,45,,,,,,,,,,,,,2
10/26/2023,22,30,32,43,51,,,,,,,,,,,,,3
10/27/2023,10,12,25,38,51,,,,,,,,,,,,,1
10/28/2023,24,35,54,55,58,,,,,,,,,,,,,3
10/29/2023,11,15,33,38,48,,,,,,,,,,,,,4
10/30/2023,2,25,32,40,47,,,,,,,,,,,,,2
10/31/2023,5,14,37,54,59,,,,,,,,,,,,,3
11/1/2023,7,10,14,47,48,,,,,,,,,,,,,1
11/2/2023,16,34,40,46,52,,,,,,,,,,,,,1
11/3/2023,14,21,30,32,55,,,,,,,,,,,,,2
11/4/2023,6,9,10,51,58,,,,,,,,,,,,,3
11/5/2023,19,24,33,47,54,,,,,,,,,,,,,3
11/6/2023,10,33,51,52,54,,,,,,,,,,,,,1
11/7/2023,2,22,23,34,46,,,,,,,,,,,,,1
11/8/2023,16,24,37,52,56,,,,,,,,,,,,,4
11/9/2023,5,9,18,50,54,,,,,,,,,,,,,3
11/10/2023,13,35,55,56,58,,,,,,,,,,,,,4
11/11/2023,4,11,15,27,52,,,,,,,,,,,,,2
11/12/2023,1,21,41,56,57,,,,,,,,,,,,,2
11/13/2023,5,16,21,50,57,,,,,,,,,,,,,1
11/14/2023,3,15,31,39,58,,,,,,,,,,,,,4
11/15/2023,19,21,22,26,35,,,,,,,,,,,,,1
11/16/2023,1,9,24,56,60,,,,,,,,,,,,,1
11/17/2023,3,31,33,48,55,,,,,,,,,,,,,1
11/18/2023,11,12,35,39,45,,,,,,,,,,,,,1
11/19/2023,3,19,21,40,48,,,,,,,,,,,,,2
11/20/2023,1,16,31,38,45,,,,,,,,,,,,,1
11/21/2023,5,11,25,34,46,,,,,,,,,,,,,2
11/22/2023,1,21,32,48,51,,,,,,,,,,,,,3
11/23/2023,35,44,46,50,55,,,,,,,,,,,,,3
11/24/2023,28,41,44,53,56,,,,,,,,,,,,,3
11/25/2023,35,37,45,47,55,,,,,,,,,,,,,1
11/26/2023,6,7,15,18,26,,,,,,,,,,,,,4
11/27/2023,10,24,35,50,59,,,,,,,,,,,,,3
11/28/2023,13,24,44,59,60,,,,,,,,,,,,,1
11/29/2023,1,26,27,51,59,,,,,,,,,,,,,1
11/30/2023,7,14,21,58,60,,,,,,,,,,,,,1
12/1/2023,14,31,36,56,60,,,,,,,,,,,,,3
12/2/2023,12,13,31,36,42,,,,,,,,,,,,,4
12/3/2023,4,7,13,35,45,,,,,,,,,,,,,1
12/4/2023,5,12,14,24,33,,,,,,,,,,,,,2
12/5/2023,17,28,49,56,59,,,,,,,,,,,,,4
12/6/2023,8,14,38,40,46,,,,,,,,,,,,,4
12/7/2023,16,24,32,38,52,,,,,,,,,,,,,2
12/8/2023,22,37,40,52,59,,,,,,,,,,,,,3
12/9/2023,21,30,34,42,52,,,,,,,,,,,,,1
12/10/2023,2,4,18,32,40,,,,,,,,,,,,,3
12/11/2023,5,6,7,26,52,,,,,,,,,,,,,2
12/12/2023,11,12,52,57,58,,,,,,,,,,,,,4
12/13/2023,5,20,23,48,53,,,,,,,,,,,,,3
12/14/2023,10,11,22,36,52,,,,,,,,,,,,,3
12/15/2023,7,19,34,51,55,,,,,,,,,,,,,4
12/16/2023,14,18,38,50,54,,,,,,,,,,,,,2
12/17/2023,8,31,41,49,58,,,,,,,,,,,,,3
12/18/2023,4,18,28,36,60,,,,,,,,,,,,,2
12/19/2023,9,17,26,29,41,,,,,,,,,,,,,3
12/20/2023,15,26,28,34,37,,,,,,,,,,,,,1
12/21/2023,1,10,11,36,38,,,,,,,,,,,,,1
12/22/2023,26,42,49,57,60,,,,,,,,,,,,,3
12/23/2023,13,35,36,38,49,,,,,,,,,,,,,1
12/24/2023,5,21,23,48,57,,,,,,,,,,,,,2
12/25/2023,19,29,48,51,53,,,,,,,,,,,,,4
12/26/2023,3,33,36,44,51,,,,,,,,,,,,,4
12/27/2023,1,7,10,25,32,,,,,,,,,,,,,3
12/28/2023,5,7,10,32,58,,,,,,,,,,,,,3
12/29/2023,6,13,26,39,41,,,,,,,,,,,,,4
12/30/2023,11,23,34,42,58,,,,,,,,,,,,,4
12/31/2023,16,17,22,36,54,,,,,,,,,,,,,3
1/1/2024,23,27,36,45,60,,,,,,,,,,,,,1
1/2/2024,12,20,33,53,54,,,,,,,,,,,,,3
1/3/2024,12,28,32,46,51,,,,,,,,,,,,,4
1/4/2024,6,10,19,27,51,,,,,,,,,,,,,2
1/5/2024,7,10,28,36,57,,,,,,,,,,,,,1
1/6/2024,5,7,26,28,42,,,,,,,,,,,,,1
1/7/2024,11,12,23,34,39,,,,,,,,,,,,,4
1/8/2024,35,38,50,52,56,,,,,,,,,,,,,4
1/9/2024,2,9,13,25,47,,,,,,,,,,,,,1
1/10/2024,14,16,40,47,58,,,,,,,,,,,,,4
1/11/2024,24,25,27,32,52,,,,,,,,,,,,,3
1/12/2024,29,43,51,56,57,,,,,,,,,,,,,3
1/13/2024,5,17,23,25,47,,,,,,,,,,,,,1
1/14/2024,3,16,27,28,44,,,,,,,,,,,,,1
1/15/2024,17,28,30,37,48,,,,,,,,,,,,,3
1/16/2024,10,11,26,30,45,,,,,,,,,,,,,1
1/17/2024,28,41,49,55,57,,,,,,,,,,,,,4
1/18/2024,2,3,4,25,57,,,,,,,,,,,,,3
1/19/2024,30,35,42,47,50,,,,,,,,,,,,,4
1/20/2024,8,34,36,51,52,,,,,,,,,,,,,2
1/21/2024,12,26,34,51,55,,,,,,,,,,,,,3
1/22/2024,26,28,43,50,56,,,,,,,,,,,,,3
1/23/2024,6,21,42,43,54,,,,,,,,,,,,,2
1/24/2024,1,9,22,27,50,,,,,,,,,,,,,1
1/25/2024,9,28,55,58,59,,,,,,,,,,,,,4
1/26/2024,5,8,29,32,42,,,,,,,,,,,,,4
1/27/2024,17,19,29,42,47,,,,,,,,,,,,,1
1/28/2024,6,15,29,35,36,,,,,,,,,,,,,3
1/29/2024,12,42,43,45,53,,,,,,,,,,,,,3
1/30/2024,4,28,35,47,57,,,,,,,,,,,,,4
1/31/2024,5,13,51,52,59,,,,,,,,,,,,,4
2/1/2024,4,17,18,19,44,,,,,,,,,,,,,4
2/2/2024,19,31,34,38,41,,,,,,,,,,,,,1
2/3/2024,10,19,39,41,58,,,,,,,,,,,,,2
2/4/2024,30,32,37,47,59,,,,,,,,,,,,,4
2/5/2024,19,31,39,45,54,,,,,,,,,,,,,4
2/6/2024,2,3,13,22,23,,,,,,,,,,,,,4
2/7/2024,38,40,45,47,57,,,,,,,,,,,,,3
2/8/2024,5,10,25,38,57,,,,,,,,,,,,,4
2/9/2024,22,27,33,44,59,,,,,,,,,,,,,1
2/10/2024,8,23,34,39,55,,,,,,,,,,,,,3
2/11/2024,1,21,38,39,59,,,,,,,,,,,,,4
2/12/2024,5,16,26,32,39,,,,,,,,,,,,,1
2/13/2024,3,7,21,41,49,,,,,,,,,,,,,1
2/14/2024,13,18,41,44,51,,,,,,,,,,,,,3
2/15/2024,15,30,37,39,59,,,,,,,,,,,,,2
2/16/2024,2,28,41,45,59,,,,,,,,,,,,,2
2/17/2024,5,38,44,48,55,,,,,,,,,,,,,3
2/18/2024,7,22,28,42,45,,,,,,,,,,,,,4
2/19/2024,1,39,49,53,54,,,,,,,,,,,,,3
2/20/2024,5,20,23,32,43,,,,,,,,,,,,,3
2/21/2024,12,26,29,30,32,,,,,,,,,,,,,1
2/22/2024,2,8,24,47,51,,,,,,,,,,,,,4
2/23/2024,9,36,41,46,47,,,,,,,,,,,,,2
2/24/2024,6,8,36,50,51,,,,,,,,,,,,,4
2/25/2024,13,32,34,44,50,,,,,,,,,,,,,3
2/26/2024,11,34,40,43,55,,,,,,,,,,,,,2
2/27/2024,3,17,27,53,59,,,,,,,,,,,,,2
2/28/2024,7,8,19,22,33,,,,,,,,,,,,,2
2/29/2024,6,7,21,26,57,,,,,,,,,,,,,2
3/1/2024,6,21,36,39,55,,,,,,,,,,,,,1
3/2/2024,5,21,33,44,56,,,,,,,,,,,,,3
3/3/2024,38,39,46,48,52,,,,,,,,,,,,,4
3/4/2024,13,36,41,49,55,,,,,,,,,,,,,1
3/5/2024,9,25,39,46,58,,,,,,,,,,,,,2
3/6/2024,10,26,44,52,55,,,,,,,,,,,,,1
3/7/2024,31,34,40,51,60,,,,,,,,,,,,,1
3/8/2024,16,37,42,49,51,,,,,,,,,,,,,2
3/9/2024,1,6,23,37,56,,,,,,,,,,,,,3
3/10/2024,5,13,17,42,43,,,,,,,,,,,,,4
3/11/2024,7,13,16,26,27,,,,,,,,,,,,,2
3/12/2024,3,9,24,27,39,,,,,,,,,,,,,3
3/13/2024,2,8,28,29,49,,,,,,,,,,,,,2
3/14/2024,7,12,14,50,52,,,,,,,,,,,,,3
3/15/2024,23,28,44,46,47,,,,,,,,,,,,,1
3/16/2024,7,14,17,40,49,,,,,,,,,,,,,3
3/17/2024,16,51,52,55,56,,,,,,,,,,,,,1
3/18/2024,5,11,20,23,57,,,,,,,,,,,,,2
3/19/2024,7,10,29,41,51,,,,,,,,,,,,,4
3/20/2024,37,43,49,51,56,,,,,,,,,,,,,2
3/21/2024,8,11,25,49,56,,,,,,,,,,,,,4
3/22/2024,3,11,21,38,42,,,,,,,,,,,,,4
3/23/2024,33,39,43,51,59,,,,,,,,,,,,,2
3/24/2024,14,15,23,53,54,,,,,,,,,,,,,2
3/25/2024,15,29,31,38,57,,,,,,,,,,,,,2
3/26/2024,34,38,39,42,52,,,,,,,,,,,,,3
3/27/2024,2,34,38,43,51,,,,,,,,,,,,,1
3/28/2024,3,16,21,39,51,,,,,,,,,,,,,2
3/29/2024,10,12,13,50,56,,,,,,,,,,,,,3
3/30/2024,3,8,36,52,57,,,,,,,,,,,,,1
3/31/2024,25,38,44,55,57,,,,,,,,,,,,,4
4/1/2024,12,23,25,29,45,,,,,,,,,,,,,4
4/2/2024,26,27,43,50,56,,,,,,,,,,,,,3
4/3/2024,19,29,37,47,51,,,,,,,,,,,,,1
4/4/2024,23,26,28,30,36,,,,,,,,,,,,,3
4/5/2024,2,5,15,25,57,,,,,,,,,,,,,2
4/6/2024,17,23,31,46,48,,,,,,,,,,,,,1
4/7/2024,3,16,40,45,56,,,,,,,,,,,,,4
4/8/2024,6,10,18,50,52,,,,,,,,,,,,,2
4/9/2024,11,13,27,29,31,,,,,,,,,,,,,4
4/10/2024,17,24,39,40,41,,,,,,,,,,,,,1
4/11/2024,6,23,32,33,59,,,,,,,,,,,,,4
4/12/2024,12,31,49,54,56,,,,,,,,,,,,,3
4/13/2024,14,21,24,27,38,,,,,,,,,,,,,1
4/14/2024,16,28,33,54,55,,,,,,,,,,,,,2
4/15/2024,29,32,35,43,44,,,,,,,,,,,,,2
4/16/2024,6,7,37,44,54,,,,,,,,,,,,,2
4/17/2024,10,14,32,55,56,,,,,,,,,,,,,2
4/18/2024,5,36,38,45,59,,,,,,,,,,,,,1
4/19/2024,9,12,13,21,40,,,,,,,,,,,,,1
4/20/2024,1,27,35,55,58,,,,,,,,,,,,,2
4/21/2024,2,8,46,53,55,,,,,,,,,,,,,4
4/22/2024,6,16,45,49,54,,,,,,,,,,,,,2
4/23/2024,19,23,30,44,50,,,,,,,,,,,,,1
4/24/2024,23,35,36,41,44,,,,,,,,,,,,,4
4/25/2024,3,7,39,49,58,,,,,,,,,,,,,1
4/26/2024,13,15,23,28,33,,,,,,,,,,,,,4
4/27/2024,5,7,28,44,52,,,,,,,,,,,,,1
4/28/2024,2,21,32,49,52,,,,,,,,,,,,,2
4/29/2024,13,26,35,46,50,,,,,,,,,,,,,1
4/30/2024,5,23,26,29,33,,,,,,,,,,,,,3
5/1/2024,9,13,27,31,44,,,,,,,,,,,,,3
5/2/2024,4,25,30,43,57,,,,,,,,,,,,,2
5/3/2024,3,7,9,25,42,,,,,,,,,,,,,4
5/4/2024,5,10,23,26,35,,,,,,,,,,,,,4
5/5/2024,3,15,37,40,52,,,,,,,,,,,,,1
5/6/2024,11,37,48,50,57,,,,,,,,,,,,,4
5/7/2024,6,9,17,31,59,,,,,,,,,,,,,2
5/8/2024,4,10,36,43,51,,,,,,,,,,,,,4
5/9/2024,12,15,24,36,50,,,,,,,,,,,,,2
5/10/2024,16,26,39,42,47,,,,,,,,,,,,,4
5/11/2024,2,14,41,44,47,,,,,,,,,,,,,3
5/12/2024,2,7,38,39,57,,,,,,,,,,,,,4
5/13/2024,1,8,19,22,40,,,,,,,,,,,,,1
5/14/2024,21,24,25,27,34,,,,,,,,,,,,,2
5/15/2024,8,14,25,36,58,,,,,,,,,,,,,1
5/16/2024,9,33,52,54,57,,,,,,,,,,,,,3
5/17/2024,8,12,16,35,39,,,,,,,,,,,,,3
5/18/2024,1,11,27,39,54,,,,,,,,,,,,,3
5/19/2024,5,9,13,52,57,,,,,,,,,,,,,3
5/20/2024,5,28,43,44,50,,,,,,,,,,,,,4
5/21/2024,5,30,38,51,56,,,,,,,,,,,,,1
5/22/2024,7,13,19,22,40,,,,,,,,,,,,,2
5/23/2024,10,14,30,37,56,,,,,,,,,,,,,1
5/24/2024,1,4,8,28,44,,,,,,,,,,,,,1
5/25/2024,16,17,34,38,42,,,,,,,,,,,,,4
5/26/2024,3,15,24,26,50,,,,,,,,,,,,,3
5/27/2024,2,14,16,22,56,,,,,,,,,,,,,4
5/28/2024,1,3,21,23,60,,,,,,,,,,,,,1
5/29/2024,15,19,20,43,45,,,,,,,,,,,,,1
5/30/2024,12,26,36,46,56,,,,,,,,,,,,,2
5/31/2024,8,27,32,45,46,,,,,,,,,,,,,3
6/1/2024,17,29,38,40,59,,,,,,,,,,,,,3
6/2/2024,9,23,25,38,56,,,,,,,,,,,,,2
6/3/2024,1,8,10,26,45,,,,,,,,,,,,,4
6/4/2024,3,24,26,33,56,,,,,,,,,,,,,2
6/5/2024,24,34,36,38,52,,,,,,,,,,,,,2
6/6/2024,3,8,15,38,41,,,,,,,,,,,,,1
6/7/2024,25,43,44,57,60,,,,,,,,,,,,,2
6/8/2024,6,33,41,52,60,,,,,,,,,,,,,4
6/9/2024,35,39,41,50,53,,,,,,,,,,,,,1
6/10/2024,6,29,38,41,48,,,,,,,,,,,,,2
6/11/2024,3,12,30,41,45,,,,,,,,,,,,,1
6/12/2024,8,11,27,49,60,,,,,,,,,,,,,1
6/13/2024,1,23,34,35,36,,,,,,,,,,,,,1
6/14/2024,2,14,17,40,60,,,,,,,,,,,,,2
6/15/2024,2,31,32,36,45,,,,,,,,,,,,,3
6/16/2024,33,38,41,43,57,,,,,,,,,,,,,3
6/17/2024,7,10,34,49,56,,,,,,,,,,,,,3
6/18/2024,6,10,12,19,36,,,,,,,,,,,,,4
6/19/2024,4,11,23,43,45,,,,,,,,,,,,,1
6/20/2024,13,15,30,54,57,,,,,,,,,,,,,2
6/21/2024,5,7,9,35,58,,,,,,,,,,,,,4
6/22/2024,1,8,12,34,55,,,,,,,,,,,,,2
6/23/2024,9,16,27,37,57,,,,,,,,,,,,,1
6/24/2024,2,13,22,56,60,,,,,,,,,,,,,2
6/25/2024,4,8,16,48,57,,,,,,,,,,,,,1
6/26/2024,39,44,46,51,58,,,,,,,,,,,,,1
6/27/2024,4,15,17,34,35,,,,,,,,,,,,,4
6/28/2024,26,28,49,50,56,,,,,,,,,,,,,2
6/29/2024,13,20,27,39,60,,,,,,,,,,,,,3
6/30/2024,24,36,37,38,52,,,,,,,,,,,,,4
7/1/2024,3,20,34,46,57,,,,,,,,,,,,,4
7/2/2024,2,16,18,32,48,,,,,,,,,,,,,3
7/3/2024,8,10,31,34,40,,,,,,,,,,,,,3
7/4/2024,9,30,35,37,50,,,,,,,,,,,,,1
7/5/2024,6,23,24,53,57,,,,,,,,,,,,,3
7/6/2024,12,25,38,43,59,,,,,,,,,,,,,1
7/7/2024,3,9,30,47,49,,,,,,,,,,,,,1
7/8/2024,14,17,29,50,51,,,,,,,,,,,,,3
7/9/2024,3,17,32,52,58,,,,,,,,,,,,,3
7/10/2024,10,19,38,48,59,,,,,,,,,,,,,4
7/11/2024,5,14,31,42,52,,,,,,,,,,,,,2
7/12/2024,3,6,13,21,58,,,,,,,,,,,,,2
7/13/2024,13,35,36,38,49,,,,,,,,,,,,,2
7/14/2024,13,19,21,25,26,,,,,,,,,,,,,3
7/15/2024,14,15,29,31,50,,,,,,,,,,,,,3
7/16/2024,3,14,29,51,53,,,,,,,,,,,,,3
7/17/2024,5,17,28,43,54,,,,,,,,,,,,,4
7/18/2024,1,11,16,31,44,,,,,,,,,,,,,2
7/19/2024,33,47,57,59,60,,,,,,,,,,,,,2
7/20/2024,1,5,23,41,49,,,,,,,,,,,,,1
7/21/2024,15,24,28,33,36,,,,,,,,,,,,,4
7/22/2024,11,16,21,34,45,,,,,,,,,,,,,1
7/23/2024,8,11,24,32,38,,,,,,,,,,,,,4
7/24/2024,2,11,17,19,29,,,,,,,,,,,,,3
7/25/2024,11,12,29,52,60,,,,,,,,,,,,,3
7/26/2024,2,25,33,56,59,,,,,,,,,,,,,1
7/27/2024,15,38,44,53,60,,,,,,,,,,,,,3
7/28/2024,23,42,43,49,56,,,,,,,,,,,,,2
7/29/2024,9,10,28,34,53,,,,,,,,,,,,,1
7/30/2024,42,45,48,49,50,,,,,,,,,,,,,4
7/31/2024,25,27,49,52,54,,,,,,,,,,,,,2
8/1/2024,18,46,52,53,58,,,,,,,,,,,,,1
8/2/2024,20,22,34,35,43,,,,,,,,,,,,,2
8/3/2024,25,35,36,41,59,,,,,,,,,,,,,2
8/4/2024,1,14,41,44,45,,,,,,,,,,,,,3
8/5/2024,8,25,33,38,46,,,,,,,,,,,,,2
8/6/2024,1,5,36,38,57,,,,,,,,,,,,,3
8/7/2024,18,24,37,50,56,,,,,,,,,,,,,1
8/8/2024,3,6,17,28,58,,,,,,,,,,,,,3
8/9/2024,5,18,26,36,43,,,,,,,,,,,,,4
8/10/2024,8,13,20,25,39,,,,,,,,,,,,,2
8/12/2024,2,5,19,35,55,,,,,,,,,,,,,4
8/13/2024,18,25,33,36,56,,,,,,,,,,,,,4
8/14/2024,3,10,12,40,54,,,,,,,,,,,,,1
8/16/2024,8,10,25,40,45,,,,,,,,,,,,,2
8/18/2024,8,9,21,44,53,,,,,,,,,,,,,1
8/19/2024,5,16,19,30,36,,,,,,,,,,,,,3
8/20/2024,9,18,32,37,46,,,,,,,,,,,,,4
8/21/2024,4,6,19,40,50,,,,,,,,,,,,,3
8/22/2024,21,28,30,40,53,,,,,,,,,,,,,1
8/23/2024,21,26,32,39,58,,,,,,,,,,,,,2
8/24/2024,1,10,37,45,49,,,,,,,,,,,,,2
8/25/2024,4,16,29,35,55,,,,,,,,,,,,,4
8/26/2024,8,15,20,40,41,,,,,,,,,,,,,2
8/27/2024,9,22,47,48,59,,,,,,,,,,,,,4
8/28/2024,4,9,34,38,42,,,,,,,,,,,,,1
8/29/2024,5,20,33,40,48,,,,,,,,,,,,,3
8/30/2024,10,12,14,28,29,,,,,,,,,,,,,3
8/31/2024,18,22,25,36,37,,,,,,,,,,,,,4
9/1/2024,6,21,33,49,50,,,,,,,,,,,,,2
9/2/2024,5,28,29,47,50,,,,,,,,,,,,,1
9/3/2024,22,28,30,51,55,,,,,,,,,,,,,1
9/4/2024,13,22,27,35,46,,,,,,,,,,,,,2
9/5/2024,2,22,31,48,56,,,,,,,,,,,,,1
9/6/2024,5,27,33,49,56,,,,,,,,,,,,,3
9/7/2024,2,12,19,25,56,,,,,,,,,,,,,3
9/8/2024,4,28,31,49,60,,,,,,,,,,,,,2
9/9/2024,14,31,34,44,52,,,,,,,,,,,,,3
9/10/2024,1,2,14,21,32,,,,,,,,,,,,,3
